group,number_in_group,home_planet,cryo_sleep,deck,num_in_cabin,side,destination,age,vip,room_service,food_court,shopping_mall,spa,vr_deck,total_spending,transported
1410,1,Earth,False,F,279,P,TRAPPIST-1e,23.0,False,0.0,567.0,896.0,0.0,122.0,1585.0,0
1413,1,Earth,True,G,218,S,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
1414,1,Earth,False,F,280,P,TRAPPIST-1e,65.0,False,259.0,0.0,0.0,0.0,1916.0,2175.0,0
1416,1,Earth,True,G,219,P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
1417,1,Europa,False,C,54,S,TRAPPIST-1e,41.0,False,0.0,184.0,0.0,1520.0,3358.0,5062.0,0
1419,1,Mars,False,F,273,S,TRAPPIST-1e,42.0,False,1381.0,0.0,1243.0,0.0,0.0,2624.0,0
1421,2,Mars,False,F,274,S,55 Cancri e,17.0,False,891.0,0.0,243.0,0.0,5.0,1139.0,0
1423,1,Europa,True,B,61,S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1423,2,Europa,True,B,61,S,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1423,3,Europa,True,B,61,S,55 Cancri e,59.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1424,1,Europa,True,B,47,P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1424,2,Europa,False,B,47,P,55 Cancri e,29.0,False,2988.0,2147.0,0.0,0.0,1779.0,6914.0,0
1424,3,Europa,False,B,47,P,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1424,4,Europa,False,B,47,P,55 Cancri e,28.0,False,0.0,4380.0,0.0,692.0,0.0,5072.0,1
1424,5,Europa,True,B,47,P,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1425,1,Earth,False,F,282,P,TRAPPIST-1e,24.0,False,711.0,0.0,0.0,59.0,57.0,827.0,0
1425,2,Earth,True,G,220,P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1425,3,Earth,True,G,220,P,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1426,1,Europa,True,D,46,P,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1427,2,Mars,False,F,275,S,TRAPPIST-1e,67.0,False,443.0,0.0,1721.0,250.0,2.0,2416.0,0
1428,1,Earth,False,E,109,S,TRAPPIST-1e,44.0,False,0.0,200.0,128.0,460.0,0.0,788.0,0
1430,1,Earth,False,F,283,P,TRAPPIST-1e,14.0,False,360.0,0.0,2116.0,1.0,8.0,2485.0,0
1431,1,Earth,False,G,221,P,TRAPPIST-1e,23.0,False,0.0,0.0,4.0,0.0,965.0,969.0,1
1433,1,Earth,True,G,219,S,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
1434,3,Earth,True,G,222,P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
1438,1,Earth,False,E,89,P,TRAPPIST-1e,24.0,False,181.0,224.0,0.0,195.0,191.0,791.0,0
1439,1,Mars,False,F,279,S,TRAPPIST-1e,41.0,False,112.0,186.0,228.0,760.0,0.0,1286.0,0
1440,1,Earth,False,F,280,S,TRAPPIST-1e,27.0,False,0.0,1826.0,39.0,11.0,649.0,2525.0,0
1442,1,Earth,True,G,220,S,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1443,1,Earth,True,G,225,P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1444,1,Europa,False,C,55,S,TRAPPIST-1e,30.0,False,50.0,1248.0,0.0,1.0,912.0,2211.0,1
1445,1,Earth,False,G,221,S,PSO J318.5-22,8.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1447,1,Earth,False,G,227,P,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,755.0,755.0,0
1450,1,Europa,True,D,53,S,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1450,2,Europa,False,D,53,S,55 Cancri e,30.0,False,0.0,138.0,0.0,5467.0,112.0,5717.0,0
1451,1,Europa,False,C,56,S,55 Cancri e,46.0,False,202.0,484.0,0.0,3208.0,2485.0,6379.0,0
1451,2,Europa,True,C,56,S,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1452,1,Europa,False,C,53,P,TRAPPIST-1e,21.0,False,5.0,251.0,10.0,26.0,3384.0,3676.0,0
1452,3,Europa,False,C,53,P,55 Cancri e,34.0,False,0.0,1646.0,0.0,51.0,1462.0,3159.0,0
1452,4,Europa,False,C,53,P,TRAPPIST-1e,33.0,False,0.0,774.0,0.0,6255.0,6.0,7035.0,0
1452,5,Europa,True,C,53,P,55 Cancri e,44.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1453,2,Earth,False,G,229,P,TRAPPIST-1e,63.0,False,3.0,801.0,0.0,0.0,5.0,809.0,1
1454,1,Europa,False,D,54,S,TRAPPIST-1e,37.0,False,0.0,13561.0,15.0,4060.0,72.0,17708.0,0
1455,1,Europa,True,B,62,S,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1455,2,Europa,False,B,62,S,TRAPPIST-1e,29.0,False,0.0,2509.0,0.0,16.0,698.0,3223.0,1
1455,3,Europa,True,B,62,S,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1455,4,Europa,False,B,62,S,TRAPPIST-1e,26.0,False,0.0,533.0,2119.0,10.0,504.0,3166.0,1
1455,5,Europa,False,B,62,S,55 Cancri e,76.0,False,0.0,2732.0,422.0,16594.0,330.0,20078.0,0
1457,1,Earth,False,E,110,S,TRAPPIST-1e,61.0,False,0.0,368.0,3.0,4422.0,0.0,4793.0,0
1460,2,Earth,True,G,230,P,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1462,1,Earth,True,G,231,P,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1465,1,Earth,False,G,233,P,PSO J318.5-22,63.0,False,356.0,287.0,0.0,0.0,248.0,891.0,0
1479,1,Mars,True,F,290,P,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1481,1,Mars,False,E,91,P,TRAPPIST-1e,27.0,False,555.0,0.0,744.0,0.0,0.0,1299.0,0
1485,1,Mars,True,F,291,P,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1489,1,Earth,False,G,229,S,TRAPPIST-1e,19.0,False,73.0,0.0,0.0,813.0,2.0,888.0,0
1491,1,Earth,False,G,240,P,55 Cancri e,32.0,False,0.0,0.0,0.0,817.0,8.0,825.0,1
1491,2,Earth,False,F,292,P,TRAPPIST-1e,56.0,False,0.0,51.0,0.0,2.0,706.0,759.0,0
1493,1,Earth,False,F,285,S,TRAPPIST-1e,38.0,False,35.0,0.0,0.0,0.0,713.0,748.0,0
1499,1,Earth,False,F,287,S,TRAPPIST-1e,21.0,False,5.0,0.0,0.0,2.0,1061.0,1068.0,0
1500,1,Earth,False,G,230,S,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
1500,2,Earth,False,G,230,S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
1500,3,Earth,False,G,230,S,55 Cancri e,17.0,False,0.0,55.0,913.0,0.0,55.0,1023.0,1
1500,5,Earth,False,F,288,S,55 Cancri e,17.0,False,319.0,184.0,0.0,0.0,376.0,879.0,0
1500,6,Earth,True,G,230,S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1500,7,Earth,True,G,230,S,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1501,1,Earth,False,G,243,P,TRAPPIST-1e,63.0,False,0.0,216.0,0.0,594.0,0.0,810.0,0
1503,1,Mars,False,D,48,P,TRAPPIST-1e,35.0,False,1890.0,0.0,497.0,1.0,0.0,2388.0,0
1503,2,Mars,False,D,48,P,TRAPPIST-1e,61.0,False,1114.0,0.0,68.0,0.0,0.0,1182.0,0
1507,2,Earth,False,F,289,S,TRAPPIST-1e,14.0,False,1.0,1.0,683.0,419.0,0.0,1104.0,0
1507,3,Earth,False,G,231,S,TRAPPIST-1e,78.0,False,0.0,0.0,0.0,441.0,4.0,445.0,0
1510,1,Mars,False,F,291,S,TRAPPIST-1e,31.0,False,1226.0,0.0,1.0,0.0,0.0,1227.0,0
1511,2,Europa,True,B,63,S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1511,3,Europa,False,B,63,S,TRAPPIST-1e,36.0,False,0.0,2345.0,0.0,1966.0,27.0,4338.0,0
1511,4,Europa,False,B,63,S,55 Cancri e,31.0,False,65.0,2121.0,0.0,6431.0,1.0,8618.0,0
1515,1,Earth,False,F,293,S,TRAPPIST-1e,18.0,False,765.0,0.0,13.0,0.0,0.0,778.0,0
1520,1,Earth,True,G,235,S,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1521,1,Mars,True,F,295,S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1523,2,Europa,True,B,64,S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1524,1,Earth,True,G,236,S,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1525,1,Mars,False,F,299,P,TRAPPIST-1e,20.0,False,539.0,1269.0,38.0,0.0,0.0,1846.0,1
1527,1,Europa,True,D,49,P,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1527,2,Europa,False,D,49,P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1528,1,Mars,False,D,50,P,55 Cancri e,18.0,False,3992.0,673.0,1360.0,2.0,0.0,6027.0,1
1529,1,Europa,False,A,16,S,PSO J318.5-22,25.0,True,0.0,7069.0,0.0,45.0,282.0,7396.0,1
1529,2,Europa,False,A,16,S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1531,1,Earth,False,G,237,S,TRAPPIST-1e,46.0,False,0.0,0.0,533.0,277.0,0.0,810.0,0
1532,1,Europa,False,B,65,S,TRAPPIST-1e,27.0,False,0.0,31.0,0.0,1.0,11378.0,11410.0,0
1533,1,Earth,False,G,244,P,TRAPPIST-1e,53.0,False,1015.0,0.0,0.0,0.0,1.0,1016.0,0
1536,1,Mars,True,F,297,S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1540,1,Europa,False,C,55,P,TRAPPIST-1e,32.0,False,1.0,470.0,0.0,1440.0,2114.0,4025.0,0
1540,2,Europa,False,C,55,P,TRAPPIST-1e,33.0,True,0.0,7139.0,22.0,0.0,553.0,7714.0,1
1540,3,Europa,False,C,55,P,TRAPPIST-1e,26.0,False,0.0,170.0,0.0,3718.0,0.0,3888.0,0
1541,1,Earth,False,F,298,S,TRAPPIST-1e,47.0,False,12.0,7.0,0.0,720.0,0.0,739.0,1
1542,1,Mars,False,F,299,S,TRAPPIST-1e,13.0,False,7172.0,0.0,157.0,20.0,0.0,7349.0,0
1543,1,Europa,True,C,56,P,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1544,1,Earth,False,G,245,P,TRAPPIST-1e,21.0,False,9.0,0.0,0.0,0.0,800.0,809.0,0
1547,1,Earth,False,F,301,S,TRAPPIST-1e,21.0,False,163.0,0.0,661.0,32.0,0.0,856.0,0
1548,2,Europa,True,B,50,P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1550,1,Europa,False,C,58,S,TRAPPIST-1e,26.0,False,1.0,230.0,0.0,42.0,4030.0,4303.0,0
1551,1,Europa,False,E,96,P,TRAPPIST-1e,30.0,False,0.0,1376.0,43.0,0.0,1460.0,2879.0,1
1552,1,Earth,True,G,240,S,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
1555,1,Europa,False,A,18,S,TRAPPIST-1e,45.0,False,0.0,1389.0,0.0,2987.0,0.0,4376.0,0
1558,1,Earth,False,G,247,P,TRAPPIST-1e,62.0,False,877.0,15.0,0.0,0.0,1.0,893.0,0
1560,1,Earth,False,G,242,S,TRAPPIST-1e,38.0,False,0.0,1.0,45.0,0.0,837.0,883.0,0
1561,1,Earth,False,F,305,P,55 Cancri e,24.0,False,1030.0,0.0,0.0,0.0,1122.0,2152.0,0
1562,1,Earth,False,F,306,P,TRAPPIST-1e,18.0,False,341.0,0.0,332.0,102.0,0.0,775.0,0
1564,1,Mars,True,F,303,S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
1565,1,Earth,False,F,304,S,PSO J318.5-22,16.0,False,0.0,1519.0,0.0,0.0,766.0,2285.0,0
1567,1,Europa,True,B,53,P,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1569,1,Mars,True,F,308,P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1572,2,Earth,False,F,309,P,TRAPPIST-1e,25.0,False,4.0,0.0,146.0,723.0,0.0,873.0,0
1573,1,Mars,False,D,56,S,TRAPPIST-1e,55.0,False,938.0,0.0,82.0,0.0,162.0,1182.0,0
1576,1,Mars,False,E,97,P,TRAPPIST-1e,28.0,False,641.0,0.0,372.0,0.0,16.0,1029.0,0
1578,1,Earth,False,E,98,P,TRAPPIST-1e,22.0,False,0.0,24.0,0.0,176.0,783.0,983.0,0
1579,1,Earth,False,F,311,P,55 Cancri e,26.0,False,333.0,1819.0,0.0,1.0,0.0,2153.0,1
1580,1,Earth,False,G,246,S,TRAPPIST-1e,13.0,False,0.0,0.0,8.0,0.0,714.0,722.0,0
1580,2,Earth,False,G,246,S,TRAPPIST-1e,18.0,False,428.0,0.0,36.0,0.0,424.0,888.0,0
1581,1,Mars,True,F,312,P,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1584,1,Earth,False,F,314,P,TRAPPIST-1e,57.0,False,433.0,0.0,0.0,371.0,0.0,804.0,0
1585,1,Earth,True,G,252,P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1588,1,Europa,True,E,99,P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1588,2,Europa,False,E,99,P,55 Cancri e,35.0,False,0.0,17394.0,0.0,724.0,0.0,18118.0,1
1590,1,Europa,False,D,57,S,TRAPPIST-1e,37.0,False,0.0,1336.0,2.0,12.0,7.0,1357.0,1
1590,2,Europa,False,D,57,S,55 Cancri e,33.0,False,0.0,26.0,1.0,33.0,2439.0,2499.0,0
1592,1,Europa,False,C,60,S,TRAPPIST-1e,35.0,False,305.0,3621.0,0.0,320.0,341.0,4587.0,1
1592,2,Europa,False,C,60,S,55 Cancri e,47.0,False,16.0,2127.0,1487.0,0.0,196.0,3826.0,1
1593,1,Earth,False,E,114,S,TRAPPIST-1e,23.0,False,5.0,51.0,0.0,732.0,0.0,788.0,0
1596,1,Europa,True,B,54,P,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1599,2,Europa,True,C,58,P,55 Cancri e,53.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1601,1,Earth,False,G,255,P,TRAPPIST-1e,37.0,False,22.0,5.0,0.0,747.0,0.0,774.0,0
1602,1,Earth,False,F,307,S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,2681.0,55.0,2736.0,0
1603,1,Earth,False,F,317,P,TRAPPIST-1e,42.0,False,0.0,594.0,0.0,0.0,119.0,713.0,0
1603,2,Earth,True,G,256,P,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1603,3,Earth,False,G,256,P,55 Cancri e,7.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1604,1,Earth,False,G,257,P,TRAPPIST-1e,24.0,False,2.0,3.0,0.0,616.0,161.0,782.0,0
1606,1,Europa,False,E,116,S,TRAPPIST-1e,20.0,False,13.0,817.0,0.0,1435.0,22.0,2287.0,1
1608,1,Earth,False,F,319,P,TRAPPIST-1e,24.0,False,1158.0,193.0,798.0,2.0,0.0,2151.0,0
1611,1,Earth,False,G,248,S,TRAPPIST-1e,42.0,False,0.0,865.0,0.0,0.0,44.0,909.0,1
1612,1,Europa,False,E,101,P,TRAPPIST-1e,49.0,False,0.0,3750.0,0.0,2.0,341.0,4093.0,1
1612,2,Europa,True,E,101,P,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1614,1,Mars,False,F,321,P,TRAPPIST-1e,26.0,True,432.0,0.0,965.0,35.0,0.0,1432.0,0
1615,1,Earth,False,F,322,P,TRAPPIST-1e,24.0,False,0.0,0.0,6.0,685.0,0.0,691.0,0
1615,3,Earth,False,G,259,P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1617,1,Mars,False,D,53,P,PSO J318.5-22,37.0,False,295.0,1575.0,19.0,515.0,0.0,2404.0,0
1619,1,Earth,True,G,249,S,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1621,1,Earth,False,F,308,S,55 Cancri e,25.0,False,553.0,0.0,1.0,239.0,8.0,801.0,1
1621,2,Earth,False,F,308,S,PSO J318.5-22,25.0,False,172.0,129.0,41.0,0.0,341.0,683.0,0
1622,1,Mars,True,F,323,P,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1624,2,Earth,False,G,250,S,55 Cancri e,46.0,False,612.0,0.0,62.0,0.0,0.0,674.0,1
1625,1,Europa,True,C,59,P,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1625,2,Europa,False,C,59,P,TRAPPIST-1e,29.0,False,0.0,930.0,0.0,2113.0,98.0,3141.0,0
1628,1,Europa,True,B,71,S,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1630,1,Earth,True,G,252,S,PSO J318.5-22,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1630,2,Earth,True,G,252,S,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
1630,3,Earth,False,F,309,S,TRAPPIST-1e,37.0,False,0.0,27.0,11.0,732.0,5.0,775.0,0
1631,1,Earth,False,E,118,S,TRAPPIST-1e,61.0,False,1215.0,32.0,0.0,0.0,362.0,1609.0,0
1633,2,Earth,True,G,261,P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1634,1,Earth,True,G,253,S,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
1636,1,Earth,False,G,254,S,TRAPPIST-1e,41.0,False,139.0,666.0,6.0,71.0,25.0,907.0,0
1637,1,Earth,True,G,255,S,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1638,1,Earth,False,E,119,S,TRAPPIST-1e,19.0,False,414.0,0.0,66.0,307.0,0.0,787.0,0
1640,1,Earth,False,G,262,P,TRAPPIST-1e,21.0,False,305.0,0.0,1.0,618.0,2.0,926.0,1
1644,1,Earth,False,F,327,P,55 Cancri e,14.0,False,0.0,2.0,0.0,0.0,794.0,796.0,0
1646,1,Earth,False,G,264,P,TRAPPIST-1e,34.0,False,0.0,0.0,885.0,0.0,0.0,885.0,1
1647,1,Earth,False,F,328,P,TRAPPIST-1e,33.0,False,954.0,0.0,10.0,3.0,2.0,969.0,0
1649,1,Earth,True,G,265,P,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
1650,1,Earth,True,G,258,S,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1651,2,Earth,False,G,266,P,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1651,3,Earth,True,G,266,P,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1655,2,Earth,False,F,310,S,TRAPPIST-1e,40.0,False,0.0,807.0,0.0,0.0,0.0,807.0,1
1657,1,Earth,False,G,267,P,TRAPPIST-1e,21.0,False,0.0,0.0,218.0,109.0,5321.0,5648.0,0
1659,1,Earth,False,F,313,S,TRAPPIST-1e,41.0,False,0.0,82.0,3.0,0.0,718.0,803.0,0
1661,1,Europa,False,A,20,S,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
1661,2,Europa,False,A,20,S,TRAPPIST-1e,57.0,False,0.0,62.0,0.0,2136.0,178.0,2376.0,0
1661,3,Europa,True,A,20,S,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1662,1,Earth,False,F,314,S,PSO J318.5-22,20.0,False,127.0,0.0,0.0,542.0,0.0,669.0,0
1663,1,Earth,True,G,268,P,PSO J318.5-22,36.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1668,1,Earth,False,F,316,S,TRAPPIST-1e,22.0,False,2.0,0.0,6.0,101.0,536.0,645.0,0
1669,1,Mars,False,F,317,S,TRAPPIST-1e,31.0,False,2436.0,0.0,147.0,16.0,0.0,2599.0,0
1669,2,Mars,True,F,317,S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1669,3,Mars,False,F,317,S,55 Cancri e,21.0,False,1481.0,0.0,881.0,0.0,0.0,2362.0,0
1670,1,Earth,False,G,269,P,TRAPPIST-1e,49.0,False,0.0,67.0,213.0,2.0,1442.0,1724.0,0
1670,2,Earth,True,G,269,P,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
1672,1,Earth,False,F,318,S,TRAPPIST-1e,29.0,False,7.0,0.0,0.0,797.0,0.0,804.0,0
1673,1,Earth,False,F,330,P,55 Cancri e,16.0,False,876.0,0.0,5.0,1.0,16.0,898.0,0
1676,1,Earth,True,G,270,P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
1681,1,Earth,False,G,261,S,TRAPPIST-1e,34.0,False,1.0,89.0,0.0,793.0,0.0,883.0,0
1682,1,Mars,True,F,331,P,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1685,2,Earth,False,G,272,P,55 Cancri e,7.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
1685,3,Earth,True,G,272,P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1687,1,Mars,False,F,334,P,TRAPPIST-1e,26.0,True,714.0,450.0,208.0,0.0,44.0,1416.0,0
1688,1,Earth,False,E,124,S,TRAPPIST-1e,27.0,False,233.0,554.0,0.0,0.0,0.0,787.0,0
1690,1,Earth,False,F,335,P,TRAPPIST-1e,28.0,False,0.0,26.0,88.0,5.0,754.0,873.0,0
1691,1,Mars,False,F,321,S,TRAPPIST-1e,27.0,False,3482.0,1234.0,1155.0,0.0,0.0,5871.0,0
1695,1,Earth,False,G,264,S,TRAPPIST-1e,26.0,False,324.0,0.0,201.0,2.0,256.0,783.0,0
1696,1,Europa,False,B,55,P,TRAPPIST-1e,43.0,False,0.0,760.0,17.0,15331.0,427.0,16535.0,0
1699,1,Earth,False,F,336,P,55 Cancri e,47.0,False,0.0,574.0,0.0,0.0,68.0,642.0,1
1700,1,Europa,True,B,74,S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1700,2,Europa,False,B,74,S,TRAPPIST-1e,64.0,False,0.0,4.0,0.0,6200.0,622.0,6826.0,0
1704,1,Mars,False,D,60,S,TRAPPIST-1e,13.0,False,1112.0,0.0,687.0,0.0,3.0,1802.0,0
1704,2,Mars,False,D,60,S,55 Cancri e,18.0,False,86.0,1164.0,516.0,0.0,0.0,1766.0,1
1705,1,Mars,False,E,126,S,TRAPPIST-1e,29.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0
1708,1,Earth,False,F,338,P,PSO J318.5-22,70.0,False,0.0,3.0,1.0,2.0,1290.0,1296.0,0
1709,1,Mars,False,F,326,S,TRAPPIST-1e,23.0,False,31.0,0.0,1247.0,0.0,47.0,1325.0,0
1709,2,Mars,False,D,61,S,TRAPPIST-1e,23.0,False,2210.0,0.0,89.0,0.0,0.0,2299.0,1
1709,4,Mars,False,E,127,S,TRAPPIST-1e,17.0,False,1744.0,0.0,136.0,8.0,8.0,1896.0,0
1709,5,Mars,True,F,326,S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1709,6,Mars,False,D,61,S,TRAPPIST-1e,15.0,False,1554.0,0.0,646.0,20.0,1241.0,3461.0,0
1709,7,Mars,False,F,326,S,TRAPPIST-1e,19.0,False,285.0,54.0,1246.0,102.0,0.0,1687.0,0
1710,1,Earth,True,G,276,P,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1712,2,Mars,False,F,339,P,TRAPPIST-1e,27.0,False,103.0,1.0,49.0,2421.0,24.0,2598.0,0
1713,1,Earth,False,G,277,P,TRAPPIST-1e,43.0,False,84.0,726.0,2.0,0.0,0.0,812.0,0
1714,1,Earth,False,G,265,S,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
1715,1,Earth,True,G,266,S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
1717,1,Earth,False,E,105,P,TRAPPIST-1e,40.0,False,813.0,0.0,473.0,236.0,0.0,1522.0,1
1717,2,Earth,False,E,105,P,TRAPPIST-1e,38.0,False,4.0,0.0,0.0,0.0,1679.0,1683.0,0
1721,1,Earth,False,F,341,P,TRAPPIST-1e,15.0,False,320.0,36.0,5.0,0.0,640.0,1001.0,0
1724,1,Europa,False,A,21,S,55 Cancri e,59.0,False,8.0,1563.0,0.0,73.0,31.0,1675.0,1
1725,1,Earth,False,F,328,S,TRAPPIST-1e,24.0,False,0.0,201.0,0.0,0.0,603.0,804.0,0
1727,2,Mars,False,D,54,P,55 Cancri e,52.0,False,1279.0,0.0,1061.0,359.0,0.0,2699.0,0
1728,1,Earth,False,G,280,P,TRAPPIST-1e,38.0,False,553.0,0.0,0.0,87.0,243.0,883.0,0
1729,1,Earth,False,F,343,P,TRAPPIST-1e,26.0,False,21.0,0.0,499.0,568.0,0.0,1088.0,1
1730,1,Earth,False,E,106,P,55 Cancri e,17.0,False,68.0,0.0,0.0,0.0,795.0,863.0,1
1731,1,Earth,True,G,281,P,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1731,2,Earth,False,G,281,P,55 Cancri e,20.0,False,1.0,808.0,0.0,0.0,0.0,809.0,1
1733,1,Earth,False,F,344,P,TRAPPIST-1e,15.0,False,1336.0,108.0,0.0,0.0,0.0,1444.0,0
1734,1,Earth,True,G,283,P,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1736,1,Earth,True,G,284,P,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
1738,2,Earth,True,G,268,S,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
1739,1,Earth,True,G,269,S,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
